,x,y,z,beacon_address,floor,rssi_mean,rssi_std,count,third_quartile,count_mean,count_weight_average,bdaddress,ts,rssi
281,14.8,7.3,1.3,C0:1C:4D:44:7F:46,FLU01,-69.875,9.523467255754522,8,5.75,3.8372093023255816,7.460606060606061,C0:1C:4D:44:7F:46,97.16795468330383,-73.0
282,17.0,7.2,1.3,C0:1C:4D:44:7F:46,FLU01,-69.66666666666667,8.037789534819916,12,5.75,3.8372093023255816,7.460606060606061,C0:1C:4D:44:7F:46,97.16795468330383,-73.0
283,19.3,5.7,1.3,C0:1C:4D:44:7F:46,FLU01,-69.4,8.167687011088947,10,5.75,3.8372093023255816,7.460606060606061,C0:1C:4D:44:7F:46,97.16795468330383,-73.0
284,17.1,6.0,1.3,C0:1C:4D:44:7F:46,FLU01,-69.07142857142857,7.690796554866842,14,5.75,3.8372093023255816,7.460606060606061,C0:1C:4D:44:7F:46,97.16795468330383,-73.0
285,20.2,6.2,1.3,C0:1C:4D:44:7F:46,FLU01,-69.88888888888889,10.178954323068314,9,5.75,3.8372093023255816,7.460606060606061,C0:1C:4D:44:7F:46,97.16795468330383,-73.0
286,19.4,6.8,1.3,C0:1C:4D:44:7F:46,FLU01,-69.5,6.293735862833068,10,5.75,3.8372093023255816,7.460606060606061,C0:1C:4D:44:7F:46,97.16795468330383,-73.0
287,16.9,5.8,1.3,C0:1C:4D:47:B7:9E,FLU01,-69.3076923076923,7.341487308266349,13,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,97.35777076085408,-66.33333333333333
288,16.9,6.5,1.3,C0:1C:4D:47:B7:9E,FLU01,-68.63636363636364,6.531044744491149,11,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,97.35777076085408,-66.33333333333333
289,16.9,6.6,1.3,C0:1C:4D:47:B7:9E,FLU01,-64.41666666666667,8.184889995743633,12,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,97.35777076085408,-66.33333333333333
290,17.9,6.2,1.2,C0:1C:4D:47:B7:9E,FLU01,-67.71428571428571,9.65105471660259,14,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,97.35777076085408,-66.33333333333333
291,19.0,6.1,1.3,C0:1C:4D:47:B7:9E,FLU01,-68.9,9.456919865015953,10,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,97.35777076085408,-66.33333333333333
292,17.1,7.5,1.3,C0:1C:4D:47:B7:9E,FLU01,-61.0,5.802298395176404,13,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,97.35777076085408,-66.33333333333333
293,16.9,5.7,1.3,C0:1C:4D:47:B7:9E,FLU01,-67.27272727272727,8.91324225217106,22,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,97.35777076085408,-66.33333333333333
294,17.0,6.2,1.3,C0:1C:4D:47:B7:9E,FLU01,-69.625,6.448514040717699,16,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,97.35777076085408,-66.33333333333333
295,17.6,5.5,1.3,C0:1C:4D:47:B7:9E,FLU01,-69.0,5.027198750072178,12,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,97.35777076085408,-66.33333333333333
296,17.0,7.2,1.3,C0:1C:4D:47:B7:9E,FLU01,-61.72727272727273,5.849630912987742,11,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,97.35777076085408,-66.33333333333333
297,17.1,7.9,1.3,C0:1C:4D:47:B7:9E,FLU01,-69.36363636363636,9.871906880362346,11,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,97.35777076085408,-66.33333333333333
298,18.1,6.2,1.3,C0:1C:4D:47:B7:9E,FLU01,-69.2,10.633281086601006,10,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,97.35777076085408,-66.33333333333333
299,18.9,6.1,1.3,C0:1C:4D:47:B7:9E,FLU01,-69.6923076923077,8.23999004231412,13,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,97.35777076085408,-66.33333333333333
300,17.1,5.5,1.3,C0:1C:4D:47:B7:9E,FLU01,-69.14285714285714,6.502746672423455,14,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,97.35777076085408,-66.33333333333333
301,18.3,5.6,1.3,C0:1C:4D:47:B7:9E,FLU01,-69.78571428571429,9.79150787027342,14,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,97.35777076085408,-66.33333333333333
302,16.5,6.0,1.3,C0:1C:4D:47:B7:9E,FLU01,-68.21739130434783,7.366734331001582,23,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,97.35777076085408,-66.33333333333333
303,17.1,7.6,1.3,C0:1C:4D:47:B7:9E,FLU01,-65.54545454545455,7.646746188590756,11,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,97.35777076085408,-66.33333333333333
304,17.0,7.3,1.3,C0:1C:4D:47:B7:9E,FLU01,-65.57142857142857,9.86613700192022,14,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,97.35777076085408,-66.33333333333333
305,16.7,5.9,1.3,C0:1C:4D:47:B7:9E,FLU01,-64.25,7.691045046873897,24,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,97.35777076085408,-66.33333333333333
306,17.0,6.4,1.3,C0:1C:4D:47:B7:9E,FLU01,-65.41666666666667,8.22919783269894,12,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,97.35777076085408,-66.33333333333333
307,16.8,5.8,1.3,C0:1C:4D:47:B7:9E,FLU01,-67.6875,9.278784043900009,16,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,97.35777076085408,-66.33333333333333
308,17.7,6.3,1.3,C0:1C:4D:47:B7:9E,FLU01,-67.95,6.2447872999048295,20,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,97.35777076085408,-66.33333333333333
309,16.4,5.9,1.3,C0:1C:4D:47:B7:9E,FLU01,-68.07142857142857,8.343254167882584,14,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,97.35777076085408,-66.33333333333333
310,16.1,5.9,1.3,C0:1C:4D:47:B7:9E,FLU01,-69.4,10.40512694140089,10,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,97.35777076085408,-66.33333333333333
311,17.0,6.8,1.3,C0:1C:4D:47:B7:9E,FLU01,-69.36363636363636,9.902249514860017,11,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,97.35777076085408,-66.33333333333333
312,17.2,8.3,1.3,C0:1C:4D:47:B7:9E,FLU01,-68.26666666666667,6.776710818960002,15,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,97.35777076085408,-66.33333333333333
313,16.4,6.0,1.3,C0:1C:4D:47:B7:9E,FLU01,-68.1,8.438667614683679,10,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,97.35777076085408,-66.33333333333333
314,17.0,7.4,1.3,C0:1C:4D:47:B7:9E,FLU01,-61.93333333333333,7.959420893028646,15,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,97.35777076085408,-66.33333333333333
315,17.8,6.0,1.2,C0:1C:4D:47:B7:9E,FLU01,-69.61538461538461,8.180652597627947,13,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,97.35777076085408,-66.33333333333333
316,18.4,6.1,1.3,C0:1C:4D:47:B7:9E,FLU01,-68.93333333333334,8.72162064450562,15,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,97.35777076085408,-66.33333333333333
317,15.8,6.0,1.3,C0:1C:4D:44:7F:46,FLU01,-68.77777777777777,5.71790559946948,9,5.75,3.8372093023255816,7.460606060606061,C0:1C:4D:44:7F:46,97.58532857894897,-74.0
318,20.2,6.2,1.3,C0:1C:4D:44:7F:46,FLU01,-69.88888888888889,10.178954323068314,9,5.75,3.8372093023255816,7.460606060606061,C0:1C:4D:44:7F:46,97.58532857894897,-74.0
319,14.8,7.3,1.3,C0:1C:4D:44:7F:46,FLU01,-69.875,9.523467255754522,8,5.75,3.8372093023255816,7.460606060606061,C0:1C:4D:44:7F:46,97.58532857894897,-74.0
320,18.2,5.8,1.1,C0:1C:4D:44:7F:46,FLU01,-68.88888888888889,3.8873012632302024,9,5.75,3.8372093023255816,7.460606060606061,C0:1C:4D:44:7F:46,97.58532857894897,-74.0
321,19.3,5.7,1.3,C0:1C:4D:44:7F:46,FLU01,-69.4,8.167687011088947,10,5.75,3.8372093023255816,7.460606060606061,C0:1C:4D:44:7F:46,97.58532857894897,-74.0
322,17.0,7.2,1.3,C0:1C:4D:44:7F:46,FLU01,-69.66666666666667,8.037789534819916,12,5.75,3.8372093023255816,7.460606060606061,C0:1C:4D:44:7F:46,97.58532857894897,-74.0
323,19.1,6.2,1.2,C0:1C:4D:44:7F:46,FLU01,-69.4375,9.493638220759555,16,5.75,3.8372093023255816,7.460606060606061,C0:1C:4D:44:7F:46,97.58532857894897,-74.0
324,17.0,6.0,1.3,C0:1C:4D:44:7F:46,FLU01,-67.33333333333333,8.731690800894421,12,5.75,3.8372093023255816,7.460606060606061,C0:1C:4D:44:7F:46,97.58532857894897,-74.0
325,19.4,6.8,1.3,C0:1C:4D:44:7F:46,FLU01,-69.5,6.293735862833068,10,5.75,3.8372093023255816,7.460606060606061,C0:1C:4D:44:7F:46,97.58532857894897,-74.0
326,18.3,5.8,1.2,C0:1C:4D:44:7F:46,FLU01,-68.75,5.775564289066729,8,5.75,3.8372093023255816,7.460606060606061,C0:1C:4D:44:7F:46,97.58532857894897,-74.0
327,17.0,6.2,1.3,C0:1C:4D:44:7F:46,FLU01,-68.2,10.798147989354465,15,5.75,3.8372093023255816,7.460606060606061,C0:1C:4D:44:7F:46,97.58532857894897,-74.0
328,17.0,6.1,1.3,C0:1C:4D:44:7F:46,FLU01,-66.92857142857143,9.817286838995837,14,5.75,3.8372093023255816,7.460606060606061,C0:1C:4D:44:7F:46,97.58532857894897,-74.0
329,17.1,6.0,1.3,C0:1C:4D:44:7F:46,FLU01,-69.07142857142857,7.690796554866842,14,5.75,3.8372093023255816,7.460606060606061,C0:1C:4D:44:7F:46,97.58532857894897,-74.0
330,16.7,5.9,1.3,C0:1C:4D:47:B7:9E,FLU01,-64.25,7.691045046873897,24,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,97.6361997127533,-68.0
331,18.9,6.1,1.3,C0:1C:4D:47:B7:9E,FLU01,-69.6923076923077,8.23999004231412,13,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,97.6361997127533,-68.0
332,17.0,7.3,1.3,C0:1C:4D:47:B7:9E,FLU01,-65.57142857142857,9.86613700192022,14,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,97.6361997127533,-68.0
333,18.3,5.6,1.3,C0:1C:4D:47:B7:9E,FLU01,-69.78571428571429,9.79150787027342,14,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,97.6361997127533,-68.0
334,17.0,6.2,1.3,C0:1C:4D:47:B7:9E,FLU01,-69.625,6.448514040717699,16,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,97.6361997127533,-68.0
335,18.4,6.1,1.3,C0:1C:4D:47:B7:9E,FLU01,-68.93333333333334,8.72162064450562,15,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,97.6361997127533,-68.0
336,17.2,8.3,1.3,C0:1C:4D:47:B7:9E,FLU01,-68.26666666666667,6.776710818960002,15,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,97.6361997127533,-68.0
337,17.1,7.5,1.3,C0:1C:4D:47:B7:9E,FLU01,-61.0,5.802298395176404,13,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,97.6361997127533,-68.0
338,19.0,6.1,1.3,C0:1C:4D:47:B7:9E,FLU01,-68.9,9.456919865015953,10,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,97.6361997127533,-68.0
339,16.9,6.5,1.3,C0:1C:4D:47:B7:9E,FLU01,-68.63636363636364,6.531044744491149,11,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,97.6361997127533,-68.0
340,17.7,6.3,1.3,C0:1C:4D:47:B7:9E,FLU01,-67.95,6.2447872999048295,20,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,97.6361997127533,-68.0
341,16.4,5.9,1.3,C0:1C:4D:47:B7:9E,FLU01,-68.07142857142857,8.343254167882584,14,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,97.6361997127533,-68.0
342,17.0,6.4,1.3,C0:1C:4D:47:B7:9E,FLU01,-65.41666666666667,8.22919783269894,12,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,97.6361997127533,-68.0
343,17.0,7.4,1.3,C0:1C:4D:47:B7:9E,FLU01,-61.93333333333333,7.959420893028646,15,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,97.6361997127533,-68.0
344,16.9,5.8,1.3,C0:1C:4D:47:B7:9E,FLU01,-69.3076923076923,7.341487308266349,13,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,97.6361997127533,-68.0
345,17.8,6.0,1.2,C0:1C:4D:47:B7:9E,FLU01,-69.61538461538461,8.180652597627947,13,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,97.6361997127533,-68.0
346,16.8,5.8,1.3,C0:1C:4D:47:B7:9E,FLU01,-67.6875,9.278784043900009,16,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,97.6361997127533,-68.0
347,17.0,6.8,1.3,C0:1C:4D:47:B7:9E,FLU01,-69.36363636363636,9.902249514860017,11,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,97.6361997127533,-68.0
348,16.5,6.0,1.3,C0:1C:4D:47:B7:9E,FLU01,-68.21739130434783,7.366734331001582,23,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,97.6361997127533,-68.0
349,16.4,6.0,1.3,C0:1C:4D:47:B7:9E,FLU01,-68.1,8.438667614683679,10,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,97.6361997127533,-68.0
350,17.1,7.9,1.3,C0:1C:4D:47:B7:9E,FLU01,-69.36363636363636,9.871906880362346,11,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,97.6361997127533,-68.0
351,17.9,6.2,1.2,C0:1C:4D:47:B7:9E,FLU01,-67.71428571428571,9.65105471660259,14,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,97.6361997127533,-68.0
352,16.1,5.9,1.3,C0:1C:4D:47:B7:9E,FLU01,-69.4,10.40512694140089,10,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,97.6361997127533,-68.0
353,17.1,7.6,1.3,C0:1C:4D:47:B7:9E,FLU01,-65.54545454545455,7.646746188590756,11,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,97.6361997127533,-68.0
354,17.1,5.5,1.3,C0:1C:4D:47:B7:9E,FLU01,-69.14285714285714,6.502746672423455,14,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,97.6361997127533,-68.0
355,18.1,6.2,1.3,C0:1C:4D:47:B7:9E,FLU01,-69.2,10.633281086601006,10,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,97.6361997127533,-68.0
356,16.9,5.7,1.3,C0:1C:4D:47:B7:9E,FLU01,-67.27272727272727,8.91324225217106,22,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,97.6361997127533,-68.0
357,17.0,7.2,1.3,C0:1C:4D:47:B7:9E,FLU01,-61.72727272727273,5.849630912987742,11,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,97.6361997127533,-68.0
358,17.6,5.5,1.3,C0:1C:4D:47:B7:9E,FLU01,-69.0,5.027198750072178,12,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,97.6361997127533,-68.0
359,16.9,6.6,1.3,C0:1C:4D:47:B7:9E,FLU01,-64.41666666666667,8.184889995743633,12,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,97.6361997127533,-68.0
360,19.3,5.7,1.3,C0:1C:4D:44:7F:46,FLU01,-69.4,8.167687011088947,10,5.75,3.8372093023255816,7.460606060606061,C0:1C:4D:44:7F:46,97.68859386444092,-75.0
361,15.8,6.0,1.3,C0:1C:4D:44:7F:46,FLU01,-68.77777777777777,5.71790559946948,9,5.75,3.8372093023255816,7.460606060606061,C0:1C:4D:44:7F:46,97.68859386444092,-75.0
362,19.1,6.2,1.2,C0:1C:4D:44:7F:46,FLU01,-69.4375,9.493638220759555,16,5.75,3.8372093023255816,7.460606060606061,C0:1C:4D:44:7F:46,97.68859386444092,-75.0
363,18.3,5.8,1.2,C0:1C:4D:44:7F:46,FLU01,-68.75,5.775564289066729,8,5.75,3.8372093023255816,7.460606060606061,C0:1C:4D:44:7F:46,97.68859386444092,-75.0
364,18.2,5.8,1.1,C0:1C:4D:44:7F:46,FLU01,-68.88888888888889,3.8873012632302024,9,5.75,3.8372093023255816,7.460606060606061,C0:1C:4D:44:7F:46,97.68859386444092,-75.0
365,17.1,6.0,1.3,C0:1C:4D:44:7F:46,FLU01,-69.07142857142857,7.690796554866842,14,5.75,3.8372093023255816,7.460606060606061,C0:1C:4D:44:7F:46,97.68859386444092,-75.0
366,14.8,7.3,1.3,C0:1C:4D:44:7F:46,FLU01,-69.875,9.523467255754522,8,5.75,3.8372093023255816,7.460606060606061,C0:1C:4D:44:7F:46,97.68859386444092,-75.0
367,17.0,7.2,1.3,C0:1C:4D:44:7F:46,FLU01,-69.66666666666667,8.037789534819916,12,5.75,3.8372093023255816,7.460606060606061,C0:1C:4D:44:7F:46,97.68859386444092,-75.0
368,17.0,6.2,1.3,C0:1C:4D:44:7F:46,FLU01,-68.2,10.798147989354465,15,5.75,3.8372093023255816,7.460606060606061,C0:1C:4D:44:7F:46,97.68859386444092,-75.0
369,20.2,6.2,1.3,C0:1C:4D:44:7F:46,FLU01,-69.88888888888889,10.178954323068314,9,5.75,3.8372093023255816,7.460606060606061,C0:1C:4D:44:7F:46,97.68859386444092,-75.0
370,17.0,6.1,1.3,C0:1C:4D:44:7F:46,FLU01,-66.92857142857143,9.817286838995837,14,5.75,3.8372093023255816,7.460606060606061,C0:1C:4D:44:7F:46,97.68859386444092,-75.0
371,17.0,6.0,1.3,C0:1C:4D:44:7F:46,FLU01,-67.33333333333333,8.731690800894421,12,5.75,3.8372093023255816,7.460606060606061,C0:1C:4D:44:7F:46,97.68859386444092,-75.0
372,19.4,6.8,1.3,C0:1C:4D:44:7F:46,FLU01,-69.5,6.293735862833068,10,5.75,3.8372093023255816,7.460606060606061,C0:1C:4D:44:7F:46,97.68859386444092,-75.0
373,17.1,7.6,1.3,C0:1C:4D:47:B7:9E,FLU01,-65.54545454545455,7.646746188590756,11,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,98.0113486846288,-67.83333333333333
374,17.1,5.5,1.3,C0:1C:4D:47:B7:9E,FLU01,-69.14285714285714,6.502746672423455,14,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,98.0113486846288,-67.83333333333333
375,16.8,5.8,1.3,C0:1C:4D:47:B7:9E,FLU01,-67.6875,9.278784043900009,16,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,98.0113486846288,-67.83333333333333
376,16.9,5.7,1.3,C0:1C:4D:47:B7:9E,FLU01,-67.27272727272727,8.91324225217106,22,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,98.0113486846288,-67.83333333333333
377,16.9,6.5,1.3,C0:1C:4D:47:B7:9E,FLU01,-68.63636363636364,6.531044744491149,11,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,98.0113486846288,-67.83333333333333
378,17.1,7.5,1.3,C0:1C:4D:47:B7:9E,FLU01,-61.0,5.802298395176404,13,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,98.0113486846288,-67.83333333333333
379,17.0,7.4,1.3,C0:1C:4D:47:B7:9E,FLU01,-61.93333333333333,7.959420893028646,15,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,98.0113486846288,-67.83333333333333
380,16.9,5.8,1.3,C0:1C:4D:47:B7:9E,FLU01,-69.3076923076923,7.341487308266349,13,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,98.0113486846288,-67.83333333333333
381,17.0,6.4,1.3,C0:1C:4D:47:B7:9E,FLU01,-65.41666666666667,8.22919783269894,12,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,98.0113486846288,-67.83333333333333
382,17.6,5.5,1.3,C0:1C:4D:47:B7:9E,FLU01,-69.0,5.027198750072178,12,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,98.0113486846288,-67.83333333333333
383,17.1,7.9,1.3,C0:1C:4D:47:B7:9E,FLU01,-69.36363636363636,9.871906880362346,11,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,98.0113486846288,-67.83333333333333
384,16.5,6.0,1.3,C0:1C:4D:47:B7:9E,FLU01,-68.21739130434783,7.366734331001582,23,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,98.0113486846288,-67.83333333333333
385,17.7,6.3,1.3,C0:1C:4D:47:B7:9E,FLU01,-67.95,6.2447872999048295,20,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,98.0113486846288,-67.83333333333333
386,18.1,6.2,1.3,C0:1C:4D:47:B7:9E,FLU01,-69.2,10.633281086601006,10,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,98.0113486846288,-67.83333333333333
387,16.9,6.6,1.3,C0:1C:4D:47:B7:9E,FLU01,-64.41666666666667,8.184889995743633,12,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,98.0113486846288,-67.83333333333333
388,17.0,7.3,1.3,C0:1C:4D:47:B7:9E,FLU01,-65.57142857142857,9.86613700192022,14,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,98.0113486846288,-67.83333333333333
389,17.0,6.2,1.3,C0:1C:4D:47:B7:9E,FLU01,-69.625,6.448514040717699,16,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,98.0113486846288,-67.83333333333333
390,16.4,5.9,1.3,C0:1C:4D:47:B7:9E,FLU01,-68.07142857142857,8.343254167882584,14,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,98.0113486846288,-67.83333333333333
391,17.8,6.0,1.2,C0:1C:4D:47:B7:9E,FLU01,-69.61538461538461,8.180652597627947,13,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,98.0113486846288,-67.83333333333333
392,16.4,6.0,1.3,C0:1C:4D:47:B7:9E,FLU01,-68.1,8.438667614683679,10,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,98.0113486846288,-67.83333333333333
393,17.0,6.8,1.3,C0:1C:4D:47:B7:9E,FLU01,-69.36363636363636,9.902249514860017,11,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,98.0113486846288,-67.83333333333333
394,19.0,6.1,1.3,C0:1C:4D:47:B7:9E,FLU01,-68.9,9.456919865015953,10,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,98.0113486846288,-67.83333333333333
395,18.9,6.1,1.3,C0:1C:4D:47:B7:9E,FLU01,-69.6923076923077,8.23999004231412,13,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,98.0113486846288,-67.83333333333333
396,18.4,6.1,1.3,C0:1C:4D:47:B7:9E,FLU01,-68.93333333333334,8.72162064450562,15,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,98.0113486846288,-67.83333333333333
397,17.0,7.2,1.3,C0:1C:4D:47:B7:9E,FLU01,-61.72727272727273,5.849630912987742,11,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,98.0113486846288,-67.83333333333333
398,16.7,5.9,1.3,C0:1C:4D:47:B7:9E,FLU01,-64.25,7.691045046873897,24,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,98.0113486846288,-67.83333333333333
399,18.3,5.6,1.3,C0:1C:4D:47:B7:9E,FLU01,-69.78571428571429,9.79150787027342,14,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,98.0113486846288,-67.83333333333333
400,17.2,8.3,1.3,C0:1C:4D:47:B7:9E,FLU01,-68.26666666666667,6.776710818960002,15,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,98.0113486846288,-67.83333333333333
401,16.1,5.9,1.3,C0:1C:4D:47:B7:9E,FLU01,-69.4,10.40512694140089,10,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,98.0113486846288,-67.83333333333333
402,17.9,6.2,1.2,C0:1C:4D:47:B7:9E,FLU01,-67.71428571428571,9.65105471660259,14,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,98.0113486846288,-67.83333333333333
403,19.1,6.2,1.2,C0:1C:4D:44:7F:46,FLU01,-69.4375,9.493638220759555,16,5.75,3.8372093023255816,7.460606060606061,C0:1C:4D:44:7F:46,98.31878447532654,-71.0
404,14.8,7.3,1.3,C0:1C:4D:44:7F:46,FLU01,-69.875,9.523467255754522,8,5.75,3.8372093023255816,7.460606060606061,C0:1C:4D:44:7F:46,98.31878447532654,-71.0
405,19.3,5.7,1.3,C0:1C:4D:44:7F:46,FLU01,-69.4,8.167687011088947,10,5.75,3.8372093023255816,7.460606060606061,C0:1C:4D:44:7F:46,98.31878447532654,-71.0
406,17.0,6.2,1.3,C0:1C:4D:44:7F:46,FLU01,-68.2,10.798147989354465,15,5.75,3.8372093023255816,7.460606060606061,C0:1C:4D:44:7F:46,98.31878447532654,-71.0
407,18.3,5.8,1.2,C0:1C:4D:44:7F:46,FLU01,-68.75,5.775564289066729,8,5.75,3.8372093023255816,7.460606060606061,C0:1C:4D:44:7F:46,98.31878447532654,-71.0
408,19.4,6.8,1.3,C0:1C:4D:44:7F:46,FLU01,-69.5,6.293735862833068,10,5.75,3.8372093023255816,7.460606060606061,C0:1C:4D:44:7F:46,98.31878447532654,-71.0
409,15.8,6.0,1.3,C0:1C:4D:44:7F:46,FLU01,-68.77777777777777,5.71790559946948,9,5.75,3.8372093023255816,7.460606060606061,C0:1C:4D:44:7F:46,98.31878447532654,-71.0
410,17.1,6.0,1.3,C0:1C:4D:44:7F:46,FLU01,-69.07142857142857,7.690796554866842,14,5.75,3.8372093023255816,7.460606060606061,C0:1C:4D:44:7F:46,98.31878447532654,-71.0
411,17.0,7.2,1.3,C0:1C:4D:44:7F:46,FLU01,-69.66666666666667,8.037789534819916,12,5.75,3.8372093023255816,7.460606060606061,C0:1C:4D:44:7F:46,98.31878447532654,-71.0
412,20.2,6.2,1.3,C0:1C:4D:44:7F:46,FLU01,-69.88888888888889,10.178954323068314,9,5.75,3.8372093023255816,7.460606060606061,C0:1C:4D:44:7F:46,98.31878447532654,-71.0
413,17.0,6.1,1.3,C0:1C:4D:44:7F:46,FLU01,-66.92857142857143,9.817286838995837,14,5.75,3.8372093023255816,7.460606060606061,C0:1C:4D:44:7F:46,98.31878447532654,-71.0
414,17.0,6.0,1.3,C0:1C:4D:44:7F:46,FLU01,-67.33333333333333,8.731690800894421,12,5.75,3.8372093023255816,7.460606060606061,C0:1C:4D:44:7F:46,98.31878447532654,-71.0
415,18.2,5.8,1.1,C0:1C:4D:44:7F:46,FLU01,-68.88888888888889,3.8873012632302024,9,5.75,3.8372093023255816,7.460606060606061,C0:1C:4D:44:7F:46,98.31878447532654,-71.0
416,17.1,5.5,1.3,C0:1C:4D:47:B7:9E,FLU01,-69.14285714285714,6.502746672423455,14,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,98.38240337371826,-72.0
